Family,Lasker18Sc122_3_D0052,Lasker18Sc122_5_D0053,Lasker18Sc122_17_D0057,Lasker18Sc122_19_D0058,Lasker18Sc123_3_D0063,Lasker18Sc123_5_D0064,Lasker18Sc123_17_D0068,Lasker18Sc123_19_D0069,Lasker18Sc124_3_D0073,Lasker18Sc124_5_D0074,Lasker18Sc124_17_D0078,Lasker18Sc124_19_D0079,Lasker18Sc126_3_D0085,Lasker18Sc126_5_D0086,Lasker18Sc126_17_D0090,Lasker18Sc127_3_D0095,Lasker18Sc127_5_D0096,Lasker18Sc127_17_D0100,Lasker18Sc127_19_D0101,Lasker18Sc128_3_D0105,Lasker18Sc128_7_D0107,Lasker18Sc128_16_D0110,Lasker18Sc128_19_D0111,Lasker18Sc129_3_D0116,Lasker18Sc129_5_D0117,Lasker18Sc129_17_D0121,Lasker18Sc129_19_D0122,Lasker18Sc130_3_D0127,Lasker18Sc130_5_D0128,Lasker18Sc130_17_D0132,Lasker18Sc130_19_D0133,Lasker18Sc132_3_D0137,Lasker18Sc132_5_D0138,Lasker18Sc132_17_D0142,Lasker18Sc132_19_D0143,Lasker18Sc133_3_D0147,Lasker18Sc133_5_D0148,Lasker18Sc133_17_D0152,Lasker18Sc133_19_D0153,Lasker18Sc134_3_D0158,Lasker18Sc134_5_D0159,Lasker18Sc134_17_D0163,Lasker18Sc134_19_D0164,Lasker18Sc135_17_D0173,Lasker18Sc135_19_D0174,Lasker18Sc145_3_D0219,Lasker18Sc145_5_D0220,Lasker18Sc145_17_D0224,Lasker18Sc145_19_D0225,Lasker18Sc150_3_D0229,Lasker18Sc150_5_D0230,Lasker18Sc150_17_D0234,Lasker18Sc150_19_D0235,Lasker18Sc151_3_D0240,Lasker18Sc151_5_D0241,Lasker18Sc151_17_D0245,Lasker18Sc151_19_D0246,Lasker18Sc153_3_D0250,Lasker18Sc153_5_D0251,Lasker18Sc153_17_D0255,Lasker18Sc153_19_D0256,Lasker18Sc154_3_D0260,Lasker18Sc154_5_D0261,Lasker18Sc154_17_D0265,Lasker18Sc154_19_D0266,Lasker18Sc158_3_D0270,Lasker18Sc158_5_D0271,Lasker18Sc158_17_D0275,Lasker18Sc158_19_D0276
Loliginidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.84216390671226e-05,0.0,0.0,2.662548591511795e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.544288472235857e-05,1.921488000307438e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0306871918704096e-05,0.0,0.0,0.0,0.00016391244095426843,0.0,9.212514279397133e-05,0.0,0.0,0.0,0.0,0.0,0.00018503955220428367,0.0,0.0,0.0,8.243275547971742e-06,0.0,0.00013078163825798857,7.02780198465128e-05,5.2087854848511156e-05,0.0,2.353273403303996e-05,0.00028217765905414046,0.0,0.0,0.0,0.0,6.456611570247934e-05,0.0,9.858044164037855e-05,0.0,0.0,8.101320515243984e-05,0.0,8.03264466793047e-05,0.0
Lophodiniaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.370011423517707e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.323310885579689e-05,8.243275547971743e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lucicutiidae,5.8714734462613395e-05,0.0,0.0,0.0,0.0,0.0,0.0001342021681105826,1.92108195335613e-05,0.04530110439674932,2.967843416581341e-05,0.0,0.0,7.7780658542909e-05,0.4150483083982292,8.237232289950576e-05,0.0,2.526113700377654e-05,0.0,2.3193784065870348e-05,0.0,0.0,0.00010444773261380451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.171220513136985e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7362618282837052e-05,0.0,0.0,0.0,0.0,0.0,0.0003835826620636747,0.0,0.00010761019283746557,0.0,0.0,0.0,0.0,0.06040884664200265,0.0,0.0,3.8139552623047734e-05
Macrodasyidae,0.003493526700525497,0.002796014520738395,0.0,0.0,0.0006164709838316474,0.0014750124134708064,0.0,0.0,0.00010418837257762034,0.00010387451958034694,0.0,0.0,0.0009074410163339383,0.00045238633793259444,0.0,0.00189680292492509,0.001641973905245475,0.0,2.3193784065870348e-05,0.0014145271942853101,4.0342101016620945e-05,6.963182174253633e-05,0.0,0.0005235430777788685,0.000653305920104529,5.288556885039995e-05,0.00014499958571546938,2.1407775303990408e-05,0.00016938243165418883,0.0,0.0,0.0002763448784082535,0.00025153435959352047,0.0,0.0,0.0,0.00016391244095426843,0.0,0.0,0.00014499320344358858,0.0,0.0,0.0,0.0,0.0,0.0,2.3529411764705884e-05,0.0,0.0,0.0,0.00015257857796765334,0.0,0.0,0.0005076056242703169,0.0,0.0,0.0,4.8432013560963794e-05,0.0003287851389117212,0.0,0.0,6.081245439065921e-05,0.0010515247108307045,0.0,0.0,0.0,0.0,0.0,0.0
Macrotrichidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011244483175442049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Magelonidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014758384167767688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mallomonadaceae,0.00041100314123829375,0.0004943230091913185,0.0003537782203645226,0.00036228733733298553,0.0007845994339675512,0.0008908490814031603,1.4911352012286954e-05,3.84216390671226e-05,0.0002708897687018129,0.00016323138791197377,0.0001597529154907077,6.249414117426491e-05,0.001322271195229453,0.0004846996477849226,2.7457440966501922e-05,0.0005223080517909668,0.0007578341101132962,5.1186896154584426e-05,0.0,0.0004950845179998585,0.00010085525254155236,0.00043519888589085213,0.00012467532467532467,0.0001636072118058964,0.00042272736006763637,0.0001983208831889998,4.142845306156268e-05,0.0011560198664154822,0.0007452826992784308,0.0,0.0,0.0007138909358879882,0.001584666465439179,0.0,3.2912058978409687e-05,0.0013925062533845637,0.00023841809593348135,0.0,0.0,0.00038060715903942,0.0002499086872104423,0.0,0.0,3.6730945821854914e-05,0.0,0.0011507787828507199,0.00030588235294117644,0.0,0.0,0.0010493441599000624,0.0012206286237412267,0.0,0.0,0.0015566572477623052,0.0018355532545771167,0.0,0.0,0.0005811841627315655,0.0009041591320072332,0.0,0.0,0.0031014351739236195,0.0013472660357518402,0.00010057471264367816,7.62695059261406e-05,0.001026167265264238,0.0008692559958907898,0.0,0.0
Mamiellaceae,0.0,1.5447594037228702e-05,0.0005765274702236665,0.0005651682462394574,0.0,5.8416333206764614e-05,1.4911352012286954e-05,0.00013447573673492911,0.0,0.0,7.987645774535385e-05,6.249414117426491e-05,0.0,0.0,0.000356946732564525,0.0,0.0,3.839017211593832e-05,0.00011596892032935173,0.0,0.0,0.00027852728697014533,0.0008935064935064936,6.544288472235857e-05,3.842976000614876e-05,0.00027764923646459973,0.0001035711326539067,4.2815550607980816e-05,0.0,0.0,0.0,0.0,0.00010061374383740819,7.104627480699095e-05,0.00039494470774091627,0.0,4.4703392987527755e-05,0.00030856102565684926,0.0007922762280281534,0.000724966017217943,0.0002883561775505104,0.001336643116287951,7.219955958268655e-05,0.0,0.0,8.028689182679442e-05,0.0,0.00011065794049764456,2.4729826643915225e-05,0.0007745159275452842,0.00021796939709664762,0.0002951676833553538,0.00043406545707092627,1.692018747567723e-05,0.0,0.0,9.975559878298169e-05,9.686402712192759e-05,0.00035618390048769796,0.0,0.0,0.0,0.0,0.000603448275862069,0.00038134752963070304,2.700440171747995e-05,0.00015804654470741634,8.03264466793047e-05,0.0
Melosiraceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.611872585017013e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.03264466793047e-05,0.0
Membraniporidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004736738537654963,1.7362618282837052e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013423433043000747,0.0,0.0,0.0,0.0
Merlucciidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.32518662609939e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Metridinidae,0.0,1.5447594037228702e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11018926626912108,0.0018257020066565419,0.0,0.0014294746680594882,0.0,0.028639068398489988,0.0,0.11931536883796591,4.0342101016620945e-05,0.00997475846461833,0.0,0.07251071627237328,0.0,0.015191379652277385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002875918282197619,0.0006942623077279109,0.0,0.0,9.611872585017013e-05,0.0,0.0,0.0016284052647689011,0.00013877966415321274,0.0,0.000988235294117647,0.00037939865313478137,0.0,2.4984384759525296e-05,0.0,0.0,0.0,0.0,0.012048759824916459,0.0,0.0,0.0,0.0,3.586414661263135e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Microcionidae,0.00020550157061914687,3.0895188074457404e-05,0.02310040750009827,0.03005535750514448,0.0,2.9208166603382307e-05,0.0,9.605409766780651e-05,0.0,1.4839217082906706e-05,0.003088556366153682,0.0020935537293378745,0.0,0.0,0.001043382756727073,0.0,0.0,0.00026873120481156823,0.00020874405659283311,0.0,0.0,0.0033597353990773783,0.003096103896103896,0.0003272144236117928,1.921488000307438e-05,0.0008858332782441991,0.00028999917143093877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5787152840454884e-05,0.0,0.0,0.0,0.0,0.0,2.7278430944652063e-05,0.0,0.0,0.0,5.352459455119628e-05,0.0,0.0,0.0,2.4984384759525296e-05,6.539081912899428e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.21962847279303e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9069776311523867e-05
Milacidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8124150430448573e-05,0.00017301370653030623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moerisiidae,8.807210169392008e-05,0.000571560979377462,0.0,0.0,0.0,7.302041650845577e-05,0.0,0.0,0.0,0.00011871373666325365,0.0,0.0,0.00033704952035260564,0.0001292532394093127,0.0,0.00043983835940291944,0.00017682795902643577,0.0,0.0,0.0,0.000342907858641278,0.0,0.0,0.0,0.0,0.0,0.0,0.0004923788319917794,0.0011348622920830651,0.0,0.0,0.0018883566691230657,0.00010061374383740819,0.0,0.0,0.0023208437556409395,0.001221892741659092,0.0,0.0,0.00016311735387403715,0.00015378996136027222,0.0,0.0,0.0,0.0,0.00024086067548038324,0.0004235294117647059,0.0,0.0,0.0005746408494690818,0.0011334408649025676,0.0,0.0,0.0001522816872810951,0.003176919094460394,1.88118439369427e-05,0.0,0.0003148080881462647,0.0,0.0,0.0,0.001915592313305765,0.0016101472134595163,0.0,0.0,0.0,0.00019755818088427042,0.0,1.9069776311523867e-05
Monodopsidaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.736145852136466e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.625988805107092e-05,0.0,0.0,6.323310885579689e-05,0.0,0.0,0.0,0.00011244483175442049,6.945047313134821e-05,0.0,0.0,0.0005643553181082809,0.000332518662609939,4.8432013560963794e-05,0.0,7.17282932252627e-05,0.00019369834710743802,0.0,0.0,0.0,1.5253901185228122e-05,5.40088034349599e-05,0.0,3.213057867172188e-05,3.8139552623047734e-05
Mysidae,0.0,0.0001390283463350583,0.0,0.0,0.0,0.0,7.455676006143477e-05,0.0,0.0,0.0,0.0,0.0,5.185377236193933e-05,1.6156654926164088e-05,0.0001372872048325096,2.7489897462682465e-05,0.0,0.00011517051634781497,6.958135219761104e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.546030787805614e-05,0.0,0.0,0.0,0.0,0.0,5.52750856763828e-05,7.249660172179429e-05,0.0,0.0,0.0,4.8974594429139885e-05,9.251977610214184e-05,0.0,0.0,0.0,0.0,0.0,0.0,4.216681190790768e-05,0.00010417570969702231,0.0,0.00014119640419823975,9.40592196847135e-05,0.0,2.4216006780481897e-05,0.0,0.0,0.0001721763085399449,0.0,0.0,7.183908045977011e-05,7.62695059261406e-05,0.0,0.0,3.213057867172188e-05,0.0
Mytilidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.686402712192759e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Myzocytiopsidaceae,0.0,0.0,0.0,0.0,0.0,2.9208166603382307e-05,0.0,0.0,0.0,0.0,0.0001065019436604718,0.0001562353529356623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.051315152493142e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Naviculaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7457440966501922e-05,0.0,0.0,0.00015356068846375328,0.00020874405659283311,0.0,8.068420203324189e-05,3.4815910871268166e-05,4.1558441558441555e-05,0.0,0.0,6.610696106299993e-05,0.0002071422653078134,0.0,0.0,4.7036688617121355e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.312994402553546e-05,0.0,0.0,0.0,0.0,0.0,2.1796939709664764e-05,2.8111207938605122e-05,1.7362618282837052e-05,0.0,0.0,3.76236878738854e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4367816091954022e-05,3.0507802370456244e-05,0.0,0.0,6.426115734344376e-05,1.9069776311523867e-05
Neoralfsiaceae,0.0,1.5447594037228702e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nephroselmidaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.873617693522907e-05,0.0,0.0,4.6284153848527396e-05,5.52750856763828e-05,7.249660172179429e-05,7.689498068013611e-05,2.7278430944652063e-05,0.0,0.0,0.0,0.0,2.3529411764705884e-05,0.0,0.0,0.0,0.0,0.0,6.945047313134821e-05,0.0,0.0,5.64355318108281e-05,6.65037325219878e-05,2.4216006780481897e-05,0.0,3.586414661263135e-05,0.0,0.0,0.0,0.0,1.5253901185228122e-05,5.40088034349599e-05,0.0,0.0,0.0
Niphatidae,0.0,0.0,0.0,2.8982986986638843e-05,0.0,0.0,1.4911352012286954e-05,0.0,0.0,0.0,2.662548591511795e-05,9.374121176139737e-05,0.0,0.0,0.0,0.0,0.0,5.1186896154584426e-05,4.6387568131740696e-05,0.0,0.0,0.00013926364348507267,0.00014545454545454546,0.0,0.00011528928001844628,0.00022476366761419977,0.00022785649183859475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.586414661263135e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Noelaerhabdaceae,0.031148166632416405,0.02343400015447594,0.01078368427259267,0.014332087064892907,0.02827360103118783,0.0265794316090779,0.04154302670623145,0.026722249971183772,0.006376328401750364,0.01342949146003057,0.01725331487299643,0.016998406399400055,0.017008037334716102,0.0047985265130707335,0.03308621636463482,0.010858509497759574,0.01357786113952989,0.04215240898330028,0.02537399976806216,0.015842704575995473,0.011416814587703727,0.051318652624249284,0.048207792207792206,0.003861130198619155,0.003939050400630248,0.07891849011700933,0.06669980942911592,0.00888422675115602,0.005098411192791084,0.01458137347130762,0.010796055759174347,0.007392225497420781,0.0017858939531139953,0.012693601098849051,0.011881253291205898,0.003300755563578225,0.0024586866143140266,0.0022062113334464723,0.003113829826436231,0.0040416855459900316,0.004921278763528711,0.011675168444311082,0.0061369625645283565,0.003881236608509336,0.004094000092519776,0.0012845902692287107,0.0034823529411764707,1.5808277213949223e-05,8.243275547971742e-06,0.002273579013116802,0.0032477440167400498,0.012411098304894161,0.011580866394652313,0.0,0.00018826187226431967,0.0016178185785770721,0.0022112491063560943,0.008451386366388182,0.00821962847279303,0.0007531470788652584,0.0027978650137741048,0.00021284359036730723,0.0004929022082018927,0.01221264367816092,0.010006559177509648,0.006211012395020388,0.006637954877711486,0.005269414902162388,0.006407444840672019
Notheiaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.32509718302359e-05,9.374121176139737e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oceaniidae,0.0,6.179037614891481e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.451765124872012e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.921488000307438e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0306871918704096e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0507802370456244e-05,0.0,0.0,0.0,0.0
Ochromonadaceae,0.00011742946892522679,1.5447594037228702e-05,0.0,0.0,0.002942247877378317,0.00493618015597161,4.4734056036860863e-05,0.0,0.0,4.451765124872012e-05,0.0001065019436604718,3.1247070587132453e-05,0.0004407570650764843,0.00021003651404013314,0.00030203185063152114,0.0003023888720895071,0.0005683755825849721,0.00010237379230916885,0.00023193784065870347,0.0,0.0,5.2223866306902256e-05,4.1558441558441555e-05,0.001047086155557737,0.0014411160002305785,0.00017187809876379983,4.142845306156268e-05,0.004088885083062168,0.004031301873369694,1.5678896205707117e-05,0.0,0.004951179071481209,0.00749572391588691,0.0,3.2912058978409687e-05,0.0022950566028004846,0.0013709040516175178,0.0,0.0,0.0010330765745355686,0.0007689498068013611,0.0,0.0,2.4487297214569943e-05,0.0,0.004281967564095702,0.0021176470588235292,0.0,0.0,0.005446595877576514,0.007258380923318366,1.4055603969302561e-05,3.4725236565674104e-05,0.012351736857244378,0.010448533910669742,3.76236878738854e-05,3.32518662609939e-05,0.0022036566170238526,0.0030686612965093976,0.00017932073306315676,0.0,0.00535149598637801,0.00611198738170347,0.0003879310344827586,0.0003050780237045624,0.004995814317733791,0.002331186534434391,6.426115734344376e-05,0.0
Octopodidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.736418320466063e-05,0.00016456029489204845,0.0,0.0,3.0856102565684926e-05,0.00029480045694070826,0.0,0.0,0.00032734117133582474,0.0,0.0,0.0,0.0,4.705882352941177e-05,0.0,0.0,0.0,0.0,7.02780198465128e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0507802370456244e-05,0.0,0.0,0.0,0.0
Octopoteuthidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005753739930955121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oikopleuridae,8.807210169392008e-05,0.0,0.0,4.347448047995827e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oithonidae,0.0,0.0,0.0,1.4491493493319421e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0001065019436604718,6.249414117426491e-05,0.0,0.0,0.0,2.7489897462682465e-05,0.005885844921879934,0.00047347878942990594,0.0,0.0,0.005789091495885106,0.0,4.1558441558441555e-05,0.0,0.0022673558403627767,0.0,2.071422653078134e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021748980516538287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olindiasidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7036688617121355e-05,0.0,0.0,0.0,0.0,0.0,0.0006446788210113722,0.0005662429778420182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024086067548038324,0.0,0.0,0.0,0.00037476577139287947,0.000828283708967261,0.00022488966350884098,0.017761958503342303,0.0,0.0,0.0002633658151171978,0.0002493889969574542,0.0,2.7398761575976766e-05,0.0,2.1522038567493114e-05,0.0,0.0,0.0001867816091954023,3.0507802370456244e-05,0.006535065215630148,0.003358489075032597,0.0,9.534888155761933e-05
Olpidiopsidaceae,0.0,0.0,0.0,0.0,0.0,0.00017524899962029382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
