"","FeatureID","PC1","PC2","PC3","ASV","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"889","ASV_889",0.0306828791837451,0.0119539659932163,0.00154680174460232,"ASV_889","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"890","ASV_890",-0.00627572577833294,-0.0184612594967569,0.00264597898747752,"ASV_890","Eukaryota","Picozoa","unknown","unknown","unknown","g_","s_"
"891","ASV_891",-0.000701767874147217,-0.0040775997262714,0.000716662892758252,"ASV_891","Eukaryota","unassigned","unassigned","unassigned","unassigned","g_","s_"
"892","ASV_893",0.00177728488161022,-0.010066960448688,-0.00510678644732699,"ASV_893","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"893","ASV_892",0.0180808567534744,0.00632367973134034,0.000569947059527951,"ASV_892","Eukaryota","unassigned","unassigned","unassigned","unassigned","g_","s_"
"894","ASV_895",-0.00336121842972713,0.00286111550323599,0.00713461946677126,"ASV_895","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"895","ASV_894",-0.0223692219708829,-0.0167216604028298,-0.00972032594582543,"ASV_894","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"896","ASV_896",0.0021815675257193,-0.000666994854709898,0.00112243619301722,"ASV_896","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Lucicutiidae","Lucicutia","Lucicutia flavicornis"
"897","ASV_897",-0.00052868622460096,-0.00314650520961178,0.000253601119302584,"ASV_897","Eukaryota","Arthropoda","Hexanauplia","Poecilostomatoida","Oncaeidae","g_","s_"
"898","ASV_898",0.000162328272184155,-0.00104726303908845,0.0002049515852692,"ASV_898","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Paracalanidae","Paracalanus","unassigned"
"899","ASV_899",0.0282288742628029,0.00167624490246386,-0.00316172290065108,"ASV_899","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"900","ASV_900",0.0204147092170856,-0.00362165407430535,3.94624931640348e-05,"ASV_900","Eukaryota","unassigned","unassigned","unassigned","unassigned","g_","s_"
"901","ASV_901",-0.00815501131933024,-0.0201096498944017,0.00294303890329402,"ASV_901","Eukaryota","Haptista","Haptophyta","Prymnesiales","Chrysochromulinaceae","g_","s_"
"902","ASV_902",0.00279893156981364,-0.0130960940892147,-0.00580716726620766,"ASV_902","Eukaryota","unassigned","unassigned","unassigned","unassigned","g_","s_"
"903","ASV_903",0.00267771277431895,-0.00109455975882046,0.000212449933381638,"ASV_903","Eukaryota","Arthropoda","Hexanauplia","Cyclopoida","unassigned","g_","s_"
"904","ASV_904",0.00909215016821615,-0.00321805930750151,-0.000844192225846863,"ASV_904","Eukaryota","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","g_","s_"
"905","ASV_905",-0.00558973310896401,0.000299954758667277,0.000103672755983612,"ASV_905","Eukaryota","Arthropoda","Hexanauplia","Poecilostomatoida","Oncaeidae","g_","s_"
"906","ASV_906",-0.00782395079147849,0.0136810319089822,0.0208447533320869,"ASV_906","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"907","ASV_907",-0.00372129677126646,-0.00992651583796826,0.00489235555930903,"ASV_907","Eukaryota","Haptista","Haptophyta","Phaeocystales","Phaeocystaceae","g_","s_"
"908","ASV_908",0.017411592843838,-0.00238273342303048,4.83892637488357e-06,"ASV_908","Eukaryota","unassigned","unassigned","unassigned","unassigned","g_","s_"
"909","ASV_910",-0.00664424310639298,-0.0200484534350991,0.00149720550650277,"ASV_910","Eukaryota","unassigned","unassigned","unassigned","unassigned","g_","s_"
"910","ASV_909",-0.0122422765335934,0.0126420065433494,0.0141495260354661,"ASV_909","Eukaryota","Bacillariophyta","Coscinodiscophyceae","Thalassiosirales","Skeletonemataceae","g_","s_"
"911","ASV_912",-0.00443246503204896,0.00602489884148863,0.00574477683362811,"ASV_912","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Acartiidae","Acartia","unassigned"
"912","ASV_913",0.0242435494829809,0.00725478341966359,-0.000197545277324876,"ASV_913","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"913","ASV_911",-0.00249433963354516,0.00366232582169679,0.00601505348018934,"ASV_911","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","Calanus","Calanus pacificus"
"914","ASV_914",0.0279419326217221,0.00300290371859886,-0.00244737502482321,"ASV_914","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"915","ASV_915",-0.00498080385415143,0.0176415432342915,0.00895962406207851,"ASV_915","unassigned","unassigned","unassigned","unassigned","unassigned","g_","s_"
"916","ASV_916",0.0176778569143005,-0.000942206632041054,0.00332884912743894,"ASV_916","Eukaryota","Cnidaria","Hydrozoa","unassigned","unassigned","g_","s_"
"917","ASV_917",0.0238469445615209,-0.00181072770285762,0.00134235967796591,"ASV_917","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"918","ASV_918",-0.00426455309889738,-0.0204139148815303,-0.00265548042089653,"ASV_918","Eukaryota","Cnidaria","Hydrozoa","Leptothecata","Campanulariidae","g_","s_"
"919","ASV_921",-0.0038059581951251,0.00741806600624695,0.00418337660017006,"ASV_921","Eukaryota","Bacillariophyta","Mediophyceae","Lithodesmiales","Lithodesmiaceae","g_","s_"
"920","ASV_919",-0.00618991585874496,-0.0174292011922586,0.000817363189622452,"ASV_919","Eukaryota","Haptista","Haptophyta","Phaeocystales","Phaeocystaceae","g_","s_"
"921","ASV_920",0.00237365726902804,-0.00425970860096997,0.00464781892378094,"ASV_920","Eukaryota","Haptista","Haptophyta","Prymnesiales","Chrysochromulinaceae","g_","s_"
"922","ASV_922",0.018928978940342,0.0086937103300045,-0.00113318857623769,"ASV_922","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"923","ASV_923",-0.00879991689879647,-0.0149558828738294,-0.00501621228465109,"ASV_923","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"924","ASV_924",-0.0120595624906802,-0.019888746137465,-0.00608992259843844,"ASV_924","Eukaryota","unassigned","unassigned","unassigned","unassigned","g_","s_"
"925","ASV_925",0.0183484481451034,0.00918263547404712,0.00142620655353158,"ASV_925","Eukaryota","Picozoa","unknown","unknown","unknown","g_","s_"
"926","ASV_926",0.000214841066402098,-0.00409678360237316,0.00490428570793217,"ASV_926","Eukaryota","Arthropoda","Hexanauplia","Poecilostomatoida","Oncaeidae","g_","s_"
"927","ASV_928",0.0124741497357099,-0.00128485338042694,0.0026552512961487,"ASV_928","Eukaryota","Echinodermata","Ophiuroidea","Ophiurida","Amphiuridae","g_","s_"
"928","ASV_927",-0.00194047673921491,-0.00320799635324179,0.00168956429239415,"ASV_927","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calocalanidae","Calocalanus","Calocalanus tenuis"
"929","ASV_930",-0.00387146356016765,0.010133881814196,0.0114063183476396,"ASV_930","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Acartiidae","Acartia","unassigned"
"930","ASV_929",0.0276215649748851,-0.00862333699040834,-0.00509494569869218,"ASV_929","Eukaryota","unknown","Oomycota","Peronosporales","Peronosporaceae","g_","s_"
"931","ASV_931",0.0170115283908491,0.000254130040115198,-0.000761511654336983,"ASV_931","Eukaryota","Rhodophyta","Florideophyceae","Ceramiales","Delesseriaceae","g_","s_"
"932","ASV_932",6.51192845913723e-05,-0.000973198040124431,0.000274038987843433,"ASV_932","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","Forskaliidae","g_","s_"
"933","ASV_933",0.00292105019321136,-0.00524383425731252,0.000145301773539865,"ASV_933","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","Forskaliidae","g_","s_"
"934","ASV_934",0.0250275706216178,0.00209050221490327,-0.00478034958917796,"ASV_934","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"935","ASV_935",0.000845410518919658,0.0091539016647147,-0.000354863722268896,"ASV_935","Eukaryota","unknown","Pelagophyceae","Pelagomonadales","unknown","Aureococcus","Aureococcus anophagefferens"
"936","ASV_936",-0.00631806696924549,-0.0120430383930692,0.00419888819587077,"ASV_936","Eukaryota","unassigned","unassigned","unassigned","unassigned","g_","s_"
"937","ASV_937",-0.0096281549043545,-0.0187265333743982,-0.00812219909185852,"ASV_937","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"938","ASV_938",-0.0132899490272358,-0.0182711800350572,-0.00406689209722249,"ASV_938","Eukaryota","unknown","Oomycota","unknown","unknown","g_","s_"
"939","ASV_939",-0.000733252620733699,0.000511863450329714,0.00206964974543118,"ASV_939","Eukaryota","Haptista","Haptophyta","Prymnesiales","Chrysochromulinaceae","g_","s_"
"940","ASV_940",0.0259104236057136,-0.00382374215704272,-0.00094903002269563,"ASV_940","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"941","ASV_941",0.00270566660628063,-0.000857158261111088,0.000730849944559716,"ASV_941","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","Clausophyidae","Chuniphyes","Chuniphyes multidentata"
"942","ASV_942",-0.0151686238238717,-0.0197614317034719,-0.00406013587674224,"ASV_942","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"943","ASV_943",-0.000578896216354768,0.000587490201370734,0.00111005338847454,"ASV_943","Eukaryota","Chaetognatha","Sagittoidea","Aphragmophora","Sagittidae","g_","s_"
"944","ASV_944",-0.00784510932880788,0.0124250634095936,0.00428185011501582,"ASV_944","Eukaryota","Bacillariophyta","unassigned","unassigned","unassigned","g_","s_"
"945","ASV_945",-0.0017269800068442,0.00270526205684491,0.00420319983738533,"ASV_945","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","Calanus","Calanus pacificus"
"946","ASV_946",-0.00415510921404325,-0.017394664251896,0.000935556344676736,"ASV_946","Eukaryota","Haptista","Haptophyta","Phaeocystales","Phaeocystaceae","g_","s_"
"947","ASV_947",0.0289264784999624,0.00997188048753872,-0.0021678800350616,"ASV_947","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"948","ASV_951",0.0160543918095903,-0.000965976504526143,-0.00158988983269061,"ASV_951","Eukaryota","unknown","Haptophyta","Prymnesiales","Chrysochromulinaceae","g_","s_"
"949","ASV_948",0.00538743647919596,-0.000396523975939742,0.00187543408989536,"ASV_948","Eukaryota","unassigned","unassigned","unassigned","unassigned","g_","s_"
"950","ASV_949",-0.00555883565965841,-0.0135749397226322,-0.00494446251424026,"ASV_949","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"951","ASV_950",-0.012186005998102,-0.0190551283872201,-0.00610119793668762,"ASV_950","Eukaryota","Chlorophyta","Mamiellophyceae","Mamiellales","Bathycoccaceae","Bathycoccus","Bathycoccus prasinos"
"952","ASV_952",-0.00252018438927342,-0.00370520345817148,0.00264091311739333,"ASV_952","Eukaryota","Arthropoda","Hexanauplia","Poecilostomatoida","Oncaeidae","g_","s_"
"953","ASV_953",0.0256864110605049,0.00221591225083442,-0.00281081283575497,"ASV_953","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"954","ASV_954",0.0298732129646985,0.00729588898373584,-0.00297125150890774,"ASV_954","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"955","ASV_955",0.0104645568046019,0.00386821871736284,0.0037373327370833,"ASV_955","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"956","ASV_956",0.0166456404968308,-0.000499718693779126,0.00205918074249603,"ASV_956","Eukaryota","Haptista","Haptophyta","Prymnesiales","Chrysochromulinaceae","g_","s_"
"957","ASV_957",0.011406300286356,-0.000759798178427584,0.00614035453432841,"ASV_957","Eukaryota","Rotifera","Monogononta","Ploima","Asplanchnidae","g_","s_"
"958","ASV_958",-0.00252292175295394,-0.00249538026521001,0.00126250112276859,"ASV_958","Eukaryota","unassigned","unassigned","unassigned","unassigned","g_","s_"
"959","ASV_959",0.030010573187341,0.00904105546379794,-0.00716114220399739,"ASV_959","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"960","ASV_961",-0.0107114826994332,0.0150836569019032,0.0198502258986374,"ASV_961","Eukaryota","Porifera","Demospongiae","Desmacellida","Desmacellidae","g_","s_"
"961","ASV_960",0.0180132396895972,-0.0016404324379559,0.00366334903978014,"ASV_960","Eukaryota","unknown","Oomycota","Pythiales","Pythiaceae","g_","s_"
"962","ASV_962",0.000416921762827069,-0.00169381706008971,-0.00245310094567879,"ASV_962","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Acartiidae","Acartia","Acartia californiensis"
"963","ASV_963",0.0190950586771081,-0.00245098217686134,0.00283215209971679,"ASV_963","Eukaryota","Picozoa","unknown","unknown","unknown","g_","s_"
"964","ASV_966",-0.00559159219193771,-0.0136423229118575,0.00169436792051643,"ASV_966","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"965","ASV_964",0.0219358800542192,-0.00102377007966987,-0.00181293736989465,"ASV_964","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"966","ASV_965",-0.00198352598736994,-0.0103974077860071,0.00125848928968624,"ASV_965","Eukaryota","unknown","Haptophyta","Prymnesiales","Chrysochromulinaceae","g_","s_"
"967","ASV_967",0.0139850705460483,-0.00138781717859806,0.00658168362412699,"ASV_967","Eukaryota","unknown","Oomycota","unknown","unknown","g_","s_"
"968","ASV_968",0.0208702023630935,0.000504441963545829,0.00211215437540539,"ASV_968","Eukaryota","unassigned","unassigned","unassigned","unassigned","g_","s_"
"969","ASV_969",0.0191521926846096,-0.00336895962036978,0.000761736797885025,"ASV_969","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"970","ASV_970",-0.0015078285061938,0.00788901536787727,0.0116584255299656,"ASV_970","Eukaryota","Cnidaria","Hydrozoa","Leptothecata","Aglaopheniidae","g_","s_"
"971","ASV_971",0.00288674659664669,-0.000156977962039115,0.00276172033036577,"ASV_971","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Acartiidae","Acartia","unassigned"
"972","ASV_972",-0.000369121086533811,-0.000466009481913611,0.000754103098343219,"ASV_972","Eukaryota","Arthropoda","Hexanauplia","Poecilostomatoida","Oncaeidae","g_","s_"
"973","ASV_973",0.0204103142271683,-0.0022503862670579,0.00180673332765296,"ASV_973","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"974","ASV_975",0.0116604252546777,-0.00149883197223877,-0.00267652606379658,"ASV_975","Eukaryota","Haptista","Haptophyta","Prymnesiales","Chrysochromulinaceae","g_","s_"
"975","ASV_974",0.00765491215186368,0.00179426057468173,-0.00108378699525851,"ASV_974","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"976","ASV_976",0.014139436112525,0.0034971612589621,-0.000555827955082339,"ASV_976","Eukaryota","unknown","Dictyochophyceae","Florenciellales","unknown","g_","s_"
"977","ASV_978",0.0265752927502152,0.0102200102930338,-0.00463026944807786,"ASV_978","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"978","ASV_977",6.78592871263016e-05,0.00406505939039452,-0.000656714716775875,"ASV_977","Eukaryota","unknown","Bigyra","Thraustochytrida","Thraustochytriaceae","g_","s_"
"979","ASV_980",-0.0011354635272446,0.00518872568416644,0.00476434550018076,"ASV_980","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Paracalanidae","Paracalanus","Paracalanus sp. C AC-2013"
"980","ASV_979",-0.00485114387230762,0.0228141474467298,0.0139456800054009,"ASV_979","Eukaryota","Mollusca","Gastropoda","Stylommatophora","Achatinellidae","g_","s_"
"981","ASV_983",-0.0091908740098318,0.0114564434107928,0.00745336183581828,"ASV_983","Eukaryota","Bacillariophyta","Mediophyceae","Lithodesmiales","Lithodesmiaceae","Ditylum","unassigned"
"982","ASV_981",0.0273211219466292,0.00911656082389621,-0.000746659491275247,"ASV_981","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"983","ASV_982",-0.00377722656870344,0.00327488314606036,-0.000206035480282197,"ASV_982","Eukaryota","Bacillariophyta","unassigned","unassigned","unassigned","g_","s_"
"984","ASV_984",-0.00919313610028314,-0.0171030109085331,-0.00431049723226686,"ASV_984","Eukaryota","unassigned","unassigned","unassigned","unassigned","g_","s_"
"985","ASV_985",-0.00428263897654758,-0.0154318147708342,0.000310516262845443,"ASV_985","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"986","ASV_986",0.00729004171151595,-0.00148821258955218,0.0010574253781238,"ASV_986","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","Pyrostephidae","g_","s_"
"987","ASV_987",0.0296687546095617,0.0117102531447119,-0.00485114935705298,"ASV_987","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"988","ASV_989",0.00266255700512404,0.00845891150147914,-0.000448427798613641,"ASV_989","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"989","ASV_990",0.00598565091414896,-0.00630095983841936,-0.00264821577974273,"ASV_990","Eukaryota","unassigned","unassigned","unassigned","unassigned","g_","s_"
"990","ASV_988",0.0297681563483976,0.0144438540859607,-0.00365756136173723,"ASV_988","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"991","ASV_991",-0.00340716034741122,-0.0133894228065271,0.000553964155040903,"ASV_991","Eukaryota","unknown","Bigyra","Thraustochytrida","Thraustochytriaceae","g_","s_"
"992","ASV_992",0.00838201061215977,-0.000700596025568544,-0.0145956129726813,"ASV_992","Eukaryota","Bacillariophyta","Bacillariophyceae","Naviculales","unassigned","g_","s_"
"993","ASV_994",0.0100836232772781,0.00062526844671575,0.00666998119759678,"ASV_994","Eukaryota","unknown","Oomycota","Saprolegniales","Saprolegniaceae","g_","s_"
"994","ASV_993",-0.0138339270505455,-0.0247017276870849,-0.0199218776556717,"ASV_993","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"995","ASV_996",0.00233460612662455,-0.000118203604985834,0.00137367855249104,"ASV_996","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"996","ASV_997",0.0200075918544327,-0.00326228785542472,0.00176176276552221,"ASV_997","Eukaryota","unknown","Oomycota","unassigned","unassigned","g_","s_"
"997","ASV_995",0.0117350456350116,0.00796202144795406,-0.000312793145394626,"ASV_995","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"998","ASV_998",0.0120608004667089,-0.000943993153380396,0.00879292743869583,"ASV_998","unassigned","unassigned","unassigned","unassigned","unassigned","g_","s_"
"999","ASV_1000",-0.000938854220853813,0.00373070048050126,0.00115566286533429,"ASV_1000","Eukaryota","Rotifera","Monogononta","Ploima","Synchaetidae","g_","s_"
"1000","ASV_1001",0.0225772167124513,0.00308130687036641,-0.00412511900606685,"ASV_1001","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"1001","ASV_1002",0.00311917642206291,-0.00435427624728217,-0.00527288585912462,"ASV_1002","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Paracalanidae","Paracalanus","Paracalanus sp. C AC-2013"
"1002","ASV_999",-0.00378813300635056,-0.0140646851830882,0.000857089109093996,"ASV_999","Eukaryota","unknown","Phaeophyceae","Ectocarpales","Chordariaceae","g_","s_"
"1003","ASV_1003",-0.0028737292714975,0.00978171652914534,0.00566500679670013,"ASV_1003","Eukaryota","unknown","Phaeophyceae","Ectocarpales","Chordariaceae","g_","s_"
"1004","ASV_1004",-0.00849731718593143,0.00321542049441667,0.00192508471923366,"ASV_1004","Eukaryota","Bacillariophyta","Coscinodiscophyceae","Thalassiosirales","Stephanodiscaceae","g_","s_"
"1005","ASV_1005",-0.0134124804887491,-0.00846063907158208,-0.00187190570381778,"ASV_1005","Eukaryota","unassigned","unassigned","unassigned","unassigned","g_","s_"
"1006","ASV_1006",-0.00107084429042787,0.00661529863530904,0.00454228136633507,"ASV_1006","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Acartiidae","Acartia","unassigned"
"1007","ASV_1008",-0.000188016966624928,-0.00212987737335639,0.000539486020770891,"ASV_1008","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"1008","ASV_1009",0.00981594391918559,-0.0019292545280351,0.000454193663286371,"ASV_1009","Eukaryota","unassigned","unassigned","unassigned","unassigned","g_","s_"
"1009","ASV_1007",-0.00167531255412022,0.00270224525938517,0.004675384808988,"ASV_1007","Eukaryota","Rotifera","Monogononta","Ploima","Synchaetidae","g_","s_"
"1010","ASV_1010",-0.00107473284753053,-0.00224034738821144,-0.000146202897244187,"ASV_1010","Eukaryota","Porifera","Demospongiae","Poecilosclerida","Microcionidae","g_","s_"
"1011","ASV_1011",0.0073606913907988,-0.0050493264601196,-0.00743017297730904,"ASV_1011","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"1012","ASV_1012",0.00316370621291527,0.00446461065249099,-0.00158077368110401,"ASV_1012","Eukaryota","unknown","Phaeophyceae","Ectocarpales","Scytosiphonaceae","g_","s_"
"1013","ASV_1013",0.0170256603855022,-0.00171274229675798,-0.000593640356260894,"ASV_1013","Eukaryota","Cnidaria","Hydrozoa","Anthoathecata","Moerisiidae","g_","s_"
"1014","ASV_1014",0.00269747333909471,0.00750618531151128,0.0174180064939091,"ASV_1014","Eukaryota","unassigned","unassigned","unassigned","unassigned","g_","s_"
"1015","ASV_1016",-0.00130617474893779,0.00144983508447722,0.00359499070123254,"ASV_1016","Eukaryota","Rotifera","Monogononta","Ploima","Brachionidae","g_","s_"
"1016","ASV_1017",0.0157901481558417,-0.00123430431713877,0.00625888187067981,"ASV_1017","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"1017","ASV_1015",-0.00711258521900614,-0.0164686819418008,-0.00303684307479347,"ASV_1015","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"1018","ASV_1018",0.0140795777270276,0.000398476540277739,-0.0087645840273676,"ASV_1018","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"1019","ASV_1019",-0.000915962457239272,-0.000512545048685343,0.001584956520565,"ASV_1019","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Paracalanidae","Paracalanus","Paracalanus sp. C AC-2013"
"1020","ASV_1020",0.00046200383577358,-0.000741908654373474,-0.0108055977999406,"ASV_1020","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned"
"1021","ASV_1021",0.0239678239358294,-0.000802041535553494,-0.00305379063666543,"ASV_1021","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"1022","ASV_1022",-0.00603318370898867,-0.0110006891006797,0.00433069591443725,"ASV_1022","Eukaryota","unassigned","unassigned","unassigned","unassigned","g_","s_"
"1023","ASV_1024",0.0123328702902179,-0.00177268781194871,0.00147822476259058,"ASV_1024","Eukaryota","unknown","Oomycota","Peronosporales","Peronosporaceae","g_","s_"
"1024","ASV_1023",-0.0109124182983194,-0.0114076746969732,-0.00570769085272461,"ASV_1023","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"1025","ASV_1026",-0.00421882367159879,0.00726980473520772,0.0097778293087507,"ASV_1026","Eukaryota","unknown","Oomycota","Peronosporales","Peronosporaceae","g_","s_"
"1026","ASV_1025",0.016041112089011,0.00587529546378442,-0.00607268601744975,"ASV_1025","Eukaryota","unknown","Oomycota","Pythiales","Pythiaceae","g_","s_"
"1027","ASV_1028",0.00941519576759469,-0.000443682233538157,-0.00622846606725539,"ASV_1028","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"1028","ASV_1027",-0.00253654998701709,-0.00436836839441051,-0.00387578239746395,"ASV_1027","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"1029","ASV_1029",-0.000921289265839571,0.000854389259615862,0.0026387746577257,"ASV_1029","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"1030","ASV_1030",-0.00228339259505047,-0.0140914003454595,-0.0105487210850821,"ASV_1030","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"1031","ASV_1031",0.00473847675239566,-0.00295715686852877,-0.00180166858837139,"ASV_1031","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","Forskaliidae","g_","s_"
"1032","ASV_1032",0.0153289729849722,0.00305631777992855,-0.00786388651469377,"ASV_1032","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"1033","ASV_1033",0.00999039617610729,0.00265698259145963,-0.00325086337638867,"ASV_1033","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"1034","ASV_1034",-0.000826727777501023,-0.000290437100066111,-0.00121672679419275,"ASV_1034","Eukaryota","Rotifera","Monogononta","Ploima","Synchaetidae","g_","s_"
"1035","ASV_1035",0.018387734690671,0.00424694683565124,-0.00656779005026486,"ASV_1035","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"1036","ASV_1037",0.0178973651179392,-0.00217863960610184,0.00262777726226423,"ASV_1037","Eukaryota","unassigned","unassigned","unassigned","unassigned","g_","s_"
"1037","ASV_1036",0.0180570095251616,-0.00277567281245176,0.000668771372277033,"ASV_1036","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"1038","ASV_1038",-0.00853020128582865,0.00837995281089311,0.0101018253573462,"ASV_1038","Eukaryota","Bacillariophyta","Fragilariophyceae","Fragilariales","Fragilariaceae","g_","s_"
"1039","ASV_1039",-0.0112564024466909,0.012529660974492,0.00576617955056425,"ASV_1039","Eukaryota","Haptista","Haptophyta","Phaeocystales","Phaeocystaceae","Phaeocystis","Phaeocystis globosa"
"1040","ASV_1040",-0.00687923271535791,-0.0192089495756254,0.00198216622107136,"ASV_1040","Eukaryota","Arthropoda","Hexanauplia","Poecilostomatoida","Oncaeidae","g_","s_"
"1041","ASV_1041",0.0160411054802812,-0.00172024507624896,0.00145163069543915,"ASV_1041","Eukaryota","unassigned","unassigned","unassigned","unassigned","g_","s_"
"1042","ASV_1043",0.00903552947631845,-0.00158526722508243,0.00140226878933554,"ASV_1043","Eukaryota","Haptista","Haptophyta","Isochrysidales","Noelaerhabdaceae","g_","s_"
"1043","ASV_1042",0.0227599340169056,-0.00299541182242224,-0.00422128698853835,"ASV_1042","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"1044","ASV_1044",-0.0110325539046478,0.00783269078248536,0.00538540934045301,"ASV_1044","Eukaryota","Bacillariophyta","Fragilariophyceae","Fragilariales","Fragilariaceae","g_","s_"
"1045","ASV_1045",0.0121428093473256,0.00302274823287534,-0.00425601538952328,"ASV_1045","Eukaryota","unknown","Phaeophyceae","Ectocarpales","unassigned","g_","s_"
"1046","ASV_1046",0.0194693297711834,0.000244990869902142,0.00127787783883968,"ASV_1046","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"1047","ASV_1047",0.0214796461405837,0.00610646510482332,-0.00569447274421548,"ASV_1047","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"1048","ASV_1048",-0.00115435467146995,-0.000314760945881814,0.00212580776473432,"ASV_1048","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Acartiidae","Acartia","Acartia californiensis"
"1049","ASV_1049",-0.000632861261549578,-0.00354623062206696,-0.00453458052711461,"ASV_1049","Eukaryota","Picozoa","unknown","unknown","unknown","g_","s_"
"1050","ASV_1050",-0.00528145417105118,0.0099855580362518,0.00999755779168231,"ASV_1050","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
