"","FeatureID","PC1","PC2","PC3","ASV","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"2043","ASV_2043",-0.00280202424779315,-0.00305220905661399,-0.00286993738675304,"ASV_2043","Eukaryota","unknown","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"2044","ASV_2044",0.00292840644483564,-0.000899875028477443,-0.00210348399770266,"ASV_2044","Eukaryota","unknown","Polycystinea","unassigned","unassigned","g_","s_"
"2045","ASV_2048",0.00823835906133001,0.00429046880811273,-0.00520965039774079,"ASV_2048","Eukaryota","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned"
"2046","ASV_2047",-0.000173792890531391,-0.00290442951745623,0.00113116421213972,"ASV_2047","Eukaryota","unknown","unknown","unknown","unknown","g_","s_"
"2047","ASV_2045",0.000622735795471975,0.00693001760193783,-0.00729483393009415,"ASV_2045","Eukaryota","unknown","Chrysophyceae","unknown","unknown","g_","s_"
"2048","ASV_2046",-0.00481725456786489,0.00539572711626551,-0.000279812802051409,"ASV_2046","Eukaryota","unknown","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"2049","ASV_2049",0.00426655031189899,-0.00736232449383044,-0.00159680817380999,"ASV_2049","Eukaryota","Chlorophyta","unassigned","unassigned","unassigned","g_","s_"
"2050","ASV_2052",0.00361947211699927,-0.00737478209740501,0.00189738208159155,"ASV_2052","Eukaryota","unknown","Dinophyceae","Syndiniales","unassigned","unassigned","s_"
"2051","ASV_2051",0.00766727225352931,-0.00164360635208332,-0.00588487072501646,"ASV_2051","Eukaryota","unknown","unknown","unknown","unknown","g_","s_"
"2052","ASV_2050",0.00610127059920259,-0.00473909499034891,-0.00457727955298519,"ASV_2050","Eukaryota","unknown","unknown","Choanoflagellata","Salpingoecidae","g_","s_"
"2053","ASV_2053",-0.00411000587555849,-0.00133019250702671,0.00197711184549851,"ASV_2053","Eukaryota","unknown","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"2054","ASV_2056",0.0129135299441789,0.00133588157273456,-0.00596102157497697,"ASV_2056","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"2055","ASV_2054",-0.0104513803040734,0.00720676882817623,-0.000848147262055862,"ASV_2054","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"2056","ASV_2055",-0.000416706248229423,-0.00287538149296302,0.000605141331959366,"ASV_2055","Eukaryota","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned"
"2057","ASV_2057",-0.00418600058651875,-0.00278314062821746,-0.000555820570309581,"ASV_2057","Eukaryota","unknown","unknown","Diplonemea","unknown","g_","s_"
"2058","ASV_2060",-0.002341589071055,-0.00145506360407444,-0.00308988598062231,"ASV_2060","Eukaryota","unknown","Polycystinea","unassigned","unassigned","g_","s_"
"2059","ASV_2058",0.00331153107814193,-0.0051391632099478,0.00151413213607281,"ASV_2058","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"2060","ASV_2059",0.00273942780763197,0.000639975262076693,-0.00144899138446498,"ASV_2059","Eukaryota","unassigned","unassigned","unassigned","unassigned","g_","s_"
"2061","ASV_2061",-0.00321676236904524,0.0024417965398813,-0.00657126889665293,"ASV_2061","Eukaryota","Bacillariophyta","Coscinodiscophyceae","Melosirales","Stephanopyxidaceae","g_","s_"
"2062","ASV_2063",0.00170223826927193,0.0030976340419645,-0.000389859884257517,"ASV_2063","Eukaryota","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned"
"2063","ASV_2062",-0.00616309355028303,-0.00482735556241618,-0.00399396426845699,"ASV_2062","Eukaryota","unknown","Dinophyceae","Syndiniales","unassigned","g_","s_"
"2064","ASV_2064",-0.000221806145804511,-0.000455962202247064,0.000544185280086557,"ASV_2064","Eukaryota","unknown","unknown","Diplonemea","unknown","g_","s_"
"2065","ASV_2066",0.00107312025787403,-0.00305942096966431,-0.00799915626700719,"ASV_2066","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned"
"2066","ASV_2065",0.00227344591346892,-0.0043127411201685,0.00156520150437183,"ASV_2065","Eukaryota","unknown","unknown","unknown","unknown","unknown","uncultured marine picoeukaryote"
"2067","ASV_2068",0.00377377212564243,-0.00010646876172331,-0.00545254952247889,"ASV_2068","Eukaryota","unknown","Labyrinthulomycetes","unknown","Thraustochytriaceae","g_","s_"
"2068","ASV_2067",-0.00112845169318777,-0.000731713891786178,-0.000751623997734153,"ASV_2067","Eukaryota","unknown","unknown","Sticholonchida","Sticholonchidae","g_","s_"
"2069","ASV_2069",0.00428340808221525,-0.00837477280160211,0.00218969588699418,"ASV_2069","Eukaryota","Annelida","Polychaeta","Spionida","Cirratulidae","Caulleriella","s_"
"2070","ASV_2070",-0.00714428962504907,0.00081489623390053,-0.0127469092777613,"ASV_2070","Eukaryota","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned"
"2071","ASV_2074",-0.00693156446081473,0.0107592429202269,-0.00752352140267576,"ASV_2074","Eukaryota","unknown","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"2072","ASV_2071",0.00125513478766864,0.0022281000579127,0.00294133804691124,"ASV_2071","Eukaryota","unknown","Dinophyceae","Peridiniales","Protoperidiniaceae","Protoperidinium","Protoperidinium conicum"
"2073","ASV_2075",-0.00237885322065893,0.00732501676820289,-0.00933200765037436,"ASV_2075","Eukaryota","unknown","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","unassigned"
"2074","ASV_2073",0.00262003352926053,0.0108933771065673,0.00437251420335807,"ASV_2073","Eukaryota","unknown","Labyrinthulomycetes","unknown","Thraustochytriaceae","Oblongichytrium","unassigned"
"2075","ASV_2072",-0.000405567111094724,0.0052605570511888,0.00293396998455111,"ASV_2072","Eukaryota","unknown","Dinophyceae","Syndiniales","unassigned","unassigned","unassigned"
"2076","ASV_2077",0.00195113213093165,-0.00465538015072103,0.000961097499284704,"ASV_2077","Eukaryota","unknown","Dinophyceae","Syndiniales","unassigned","g_","s_"
"2077","ASV_2076",0.00341117145114564,0.00101221838708303,-0.00161362442952673,"ASV_2076","Eukaryota","unassigned","unassigned","unassigned","unassigned","g_","s_"
"2078","ASV_2078",0.00509917436056973,0.00407157166837449,-0.00328136926401939,"ASV_2078","Eukaryota","unknown","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","s_"
"2079","ASV_2079",0.00284353644421504,0.00164051084916776,0.000888675394720222,"ASV_2079","Eukaryota","unknown","unknown","unknown","unknown","Solenicola","Solenicola setigera"
"2080","ASV_2083",-0.001940634827477,0.00847317485506799,-0.00563594750587194,"ASV_2083","Eukaryota","unknown","Polycystinea","Nassellaria","Plagiacanthidae","Lithomelissa","Lithomelissa sp. 8012"
"2081","ASV_2082",-0.00422369926165499,0.00514683153789621,-0.00248371855877936,"ASV_2082","Eukaryota","unknown","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","unassigned"
"2082","ASV_2081",-0.00196188793392234,0.00670315236852328,-0.0145284847750344,"ASV_2081","Eukaryota","unknown","unknown","unknown","unknown","unknown","uncultured marine eukaryote"
"2083","ASV_2080",0.000762042330116366,0.00180731117539002,-0.000234405811972895,"ASV_2080","Eukaryota","unknown","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","s_"
"2084","ASV_2086",0.00295119365981232,-0.00532577601628927,-0.0118932195209496,"ASV_2086","Eukaryota","unknown","Dinophyceae","Syndiniales","Duboscquellidae","Duboscquella","unassigned"
"2085","ASV_2085",0.00690246124687178,-0.00707310156568413,0.00401920365950721,"ASV_2085","Eukaryota","unknown","Dinophyceae","Peridiniales","Protoperidiniaceae","Protoperidinium","s_"
"2086","ASV_2084",0.00665327104418556,0.00024522914297851,-0.00178098068665807,"ASV_2084","Eukaryota","unknown","Polycystinea","unassigned","unassigned","unassigned","unassigned"
"2087","ASV_2087",-0.00366626200499911,0.00393977036203491,-0.00105065552232956,"ASV_2087","Eukaryota","unknown","Dinophyceae","Syndiniales","unassigned","unassigned","unassigned"
"2088","ASV_2089",-0.00319750736496626,0.00434367202230294,-0.00159522445753875,"ASV_2089","Eukaryota","unknown","unknown","unknown","unknown","unknown","uncultured marine eukaryote"
"2089","ASV_2088",0.00146550697976895,0.000329608845244205,-0.00455058607509079,"ASV_2088","Eukaryota","Cryptophyta","unknown","Pyrenomonadales","Pyrenomonadaceae","Rhodomonas","unassigned"
"2090","ASV_2090",0.000422245901316296,-0.0030373830407222,-0.00152706704830006,"ASV_2090","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","s_"
"2091","ASV_2091",0.00519998579398406,0.00816087931563097,-0.00325149837971894,"ASV_2091","Eukaryota","unknown","unknown","Diplonemea","unassigned","unassigned","unassigned"
"2092","ASV_2096",-0.014579406202742,-3.41801245308846e-05,0.000706023132254213,"ASV_2096","Eukaryota","unknown","Dinophyceae","Peridiniales","Heterocapsaceae","Heterocapsa","Heterocapsa rotundata"
"2093","ASV_2097",-0.00968536119948879,0.009093455178657,-0.000424968977982932,"ASV_2097","Eukaryota","unknown","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","s_"
"2094","ASV_2095",0.00238553064285388,-0.00339477197175673,-0.00710925715593233,"ASV_2095","Eukaryota","unknown","unknown","unknown","unknown","unknown","s_"
"2095","ASV_2094",0.00132055577339462,-0.000141745036995661,0.00112023915150257,"ASV_2094","Eukaryota","unknown","Dinophyceae","Torodiniales","Torodiniaceae","Torodinium","Torodinium teredo"
"2096","ASV_2093",-0.00315047517820196,-0.001997366001849,0.00238278168571124,"ASV_2093","Eukaryota","unknown","Polycystinea","Collodaria","Collosphaeridae","g_","s_"
"2097","ASV_2098",0.00305599887801636,-0.00609392356728009,0.00117345781557011,"ASV_2098","Eukaryota","unknown","unknown","unknown","unknown","unknown","s_"
"2098","ASV_2099",-0.00872301863108319,0.010870352029592,-0.00335429449870215,"ASV_2099","Eukaryota","unassigned","unassigned","unassigned","unassigned","g_","s_"
"2099","ASV_2092",-0.0058646865843465,0.00515241728766188,-0.00257560301324225,"ASV_2092","Eukaryota","unknown","Dinophyceae","Gymnodiniales","Gymnodiniaceae","Lepidodinium","Lepidodinium viride"
"2100","ASV_2100",0.00217404401298182,0.00238760742678874,0.00199357321521238,"ASV_2100","Eukaryota","unknown","unknown","Diplonemea","unknown","unknown","Diplonemida sp. 21sb RG-2016"
"2101","ASV_2102",-0.00220324837890747,-0.000416961045472634,-0.00155135528327686,"ASV_2102","Eukaryota","Picozoa","unknown","unknown","unknown","g_","s_"
"2102","ASV_2101",-0.000435251316932852,0.00116864378412916,0.00100421726823809,"ASV_2101","Eukaryota","unknown","Polycystinea","Collodaria","Sphaerozoidae","Sphaerozoum","s_"
"2103","ASV_2103",-0.00303969422987239,0.0021211385412867,-0.00424687169626081,"ASV_2103","Eukaryota","Ciliophora","Colpodea","unknown","unknown","g_","s_"
"2104","ASV_2104",-0.0104001054952568,0.00957148400756873,-0.00626554337937879,"ASV_2104","Eukaryota","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned"
"2105","ASV_2107",0.00141312342906258,0.0108956143857083,-0.0114822945520858,"ASV_2107","Eukaryota","unknown","unknown","unknown","unknown","unknown","s_"
"2106","ASV_2105",0.00314181718871368,-0.00344007562124396,0.00146597285421866,"ASV_2105","Eukaryota","unassigned","unassigned","unassigned","unassigned","g_","s_"
"2107","ASV_2108",0.0083081949119815,-0.00145503156566529,-0.00300796892119203,"ASV_2108","Eukaryota","unknown","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"2108","ASV_2106",0.00313849888358389,0.00898379066199462,-0.00677165150382975,"ASV_2106","Eukaryota","unknown","unknown","Diplonemea","unassigned","g_","s_"
"2109","ASV_2109",-7.46133101523955e-05,0.00841620878096665,-0.0125746222255999,"ASV_2109","Eukaryota","unknown","Polycystinea","Nassellaria","Plagiacanthidae","g_","s_"
"2110","ASV_2111",0.0029920125944148,-1.20878149478574e-05,-0.000898733426657704,"ASV_2111","Eukaryota","unknown","Dinophyceae","unassigned","unassigned","unassigned","unassigned"
"2111","ASV_2110",0.00230383405795295,0.000695241458189151,-0.000836737315188915,"ASV_2110","Eukaryota","unassigned","unassigned","unassigned","unassigned","g_","s_"
"2112","ASV_2112",0.00396213138785542,4.88088154906715e-05,-0.00031691823021355,"ASV_2112","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"2113","ASV_2115",0.000744427154598601,0.00665267204395383,-0.00536312184649412,"ASV_2115","Eukaryota","unknown","Chrysophyceae","Hibberdiales","Hibberdiaceae","g_","s_"
"2114","ASV_2113",-0.00624657473528833,0.00166305296154742,-0.00802446283224302,"ASV_2113","Eukaryota","Ciliophora","Oligohymenophorea","Apostomatida","unassigned","g_","s_"
"2115","ASV_2116",0.00417156875925287,-0.00605623988133897,0.00271395913375534,"ASV_2116","Eukaryota","unknown","Dinophyceae","Peridiniales","Protoperidiniaceae","Protoperidinium","s_"
"2116","ASV_2114",0.0012956513867537,0.00084124987787967,-0.00969691604319217,"ASV_2114","Eukaryota","unknown","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","s_"
"2117","ASV_2118",-0.00876114392627055,0.00379030611568183,-0.00525695961429286,"ASV_2118","Eukaryota","unknown","Dinophyceae","Syndiniales","unassigned","g_","s_"
"2118","ASV_2119",0.00251214625730785,-0.000572355945832846,0.00337733239153124,"ASV_2119","Eukaryota","unknown","Dinophyceae","unknown","unknown","g_","s_"
"2119","ASV_2120",-0.00234767041141288,-0.00336180049434841,-0.0049668276148458,"ASV_2120","Eukaryota","Bacillariophyta","Bacillariophyceae","Naviculales","Naviculaceae","Haslea","unassigned"
"2120","ASV_2117",-0.000115902695995878,0.00338212406586163,0.000642634369558497,"ASV_2117","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"2121","ASV_2121",0.00613384320251272,0.00197325965841792,-0.00239818168132005,"ASV_2121","Eukaryota","unknown","Polycystinea","unassigned","unassigned","unassigned","unassigned"
"2122","ASV_2124",0.00126953911602393,0.00299457223608775,0.00373597106092992,"ASV_2124","Eukaryota","Cercozoa","Thecofilosea","Cryomonadida","Protaspidae","g_","s_"
"2123","ASV_2122",0.00587674650090178,0.0033130648249682,9.81658365423184e-06,"ASV_2122","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","unassigned","unassigned"
"2124","ASV_2123",0.000984576614544689,-0.000117090048733685,-0.00129271538139678,"ASV_2123","Eukaryota","unknown","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"2125","ASV_2125",0.00261618745459692,-0.000633260698003074,0.00347966787083074,"ASV_2125","Eukaryota","unknown","Dinophyceae","unassigned","unassigned","g_","s_"
"2126","ASV_2130",-0.00724190987348521,-0.00235264590917318,0.00080898380119478,"ASV_2130","Eukaryota","unknown","unknown","Diplonemea","unknown","unknown","s_"
"2127","ASV_2131",0.00177262464593047,0.00360705268772061,0.00444290876293852,"ASV_2131","Eukaryota","Rotifera","Monogononta","Ploima","Synchaetidae","Synchaeta","unassigned"
"2128","ASV_2129",0.00292920322256201,0.0045255265444492,-0.0124490653897171,"ASV_2129","Eukaryota","unknown","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"2129","ASV_2127",0.00187073922138577,0.00479584393281554,-0.0171527540181669,"ASV_2127","Eukaryota","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned"
"2130","ASV_2126",-0.00678291585363034,0.00356548783679225,-0.0064745658418589,"ASV_2126","Eukaryota","unknown","Katablepharidophyta","unknown","Katablepharidaceae","Katablepharis","Katablepharis japonica"
"2131","ASV_2132",-0.00177348849496962,0.0111857385963104,-0.00570596246708713,"ASV_2132","Eukaryota","unknown","unknown","Diplonemea","unknown","unknown","s_"
"2132","ASV_2128",0.00277500425110512,0.000794316572722865,-0.00110479140997037,"ASV_2128","Eukaryota","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned"
"2133","ASV_2137",0.00528028245661949,0.00752600210688701,-0.00856020024304747,"ASV_2137","Eukaryota","unknown","Dinophyceae","Gymnodiniales","unassigned","unassigned","unassigned"
"2134","ASV_2136",0.00345204969734767,-0.00704277742554261,0.00187522047989745,"ASV_2136","Eukaryota","unknown","unknown","unknown","unknown","unknown","uncultured marine eukaryote"
"2135","ASV_2133",-0.00175038070134028,0.00262251882962724,-0.0061889311719318,"ASV_2133","Eukaryota","unknown","unknown","Choanoflagellata","Stephanoecidae","g_","s_"
"2136","ASV_2134",-0.000889213573239283,-0.00185849685234208,-0.00112204159944826,"ASV_2134","Eukaryota","unknown","unknown","unknown","unknown","g_","s_"
"2137","ASV_2135",0.00112789645323419,0.00847894352796311,-0.00630717112028576,"ASV_2135","Eukaryota","unknown","unknown","unknown","unknown","g_","s_"
"2138","ASV_2138",-0.00450386259081306,0.00106504876017446,-0.00113512302592535,"ASV_2138","Eukaryota","unknown","Dinophyceae","unknown","unknown","unknown","Dinophyceae sp. UDMS0803"
"2139","ASV_2141",6.68657841600212e-05,0.00199397737322438,0.00233947942920704,"ASV_2141","Eukaryota","Ciliophora","unassigned","unassigned","unassigned","unassigned","s_"
"2140","ASV_2140",0.000249253858598013,-0.00205173068758465,-0.00162343395466207,"ASV_2140","Eukaryota","unknown","Dinophyceae","unassigned","unassigned","g_","s_"
"2141","ASV_2139",0.000188325890003398,-0.000901103968944789,0.00103449650544382,"ASV_2139","Eukaryota","unknown","Dinophyceae","Gonyaulacales","Gonyaulacaceae","Gonyaulax","s_"
"2142","ASV_2144",0.00695224255306681,-0.00143024719537763,-0.0113508369144147,"ASV_2144","Eukaryota","unknown","Haptophyta","unassigned","unassigned","unassigned","unassigned"
"2143","ASV_2142",0.00338319822291243,0.00991872084981707,-0.00537003784160265,"ASV_2142","unassigned","unassigned","unassigned","unassigned","unassigned","g_","s_"
"2144","ASV_2143",0.00143821352198127,0.00720147746479992,-0.00867201394287183,"ASV_2143","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"2145","ASV_2148",0.000562348427107307,0.00115868618539017,0.0045328771894642,"ASV_2148","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"2146","ASV_2149",0.00553246117710837,0.00203273045346408,-0.00877916877847882,"ASV_2149","Eukaryota","unknown","Dinophyceae","Syndiniales","Duboscquellidae","g_","s_"
"2147","ASV_2145",0.00623564995899421,0.0103285400805233,-0.00585045675019181,"ASV_2145","Eukaryota","unknown","unknown","unknown","unknown","g_","s_"
"2148","ASV_2146",0.0012254006528629,0.00209079285637198,0.00331836788120904,"ASV_2146","Eukaryota","Ciliophora","Spirotrichea","Tintinnida","Xystonellidae","g_","s_"
"2149","ASV_2147",0.00272666081535646,0.000597778151534269,-0.00640199359813933,"ASV_2147","Eukaryota","unknown","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"2150","ASV_2153",0.0128557998811599,-0.00112541159040496,-0.0111059380163343,"ASV_2153","Eukaryota","unknown","Dinophyceae","unassigned","unassigned","unassigned","s_"
"2151","ASV_2151",-0.00442113163572549,0.00795593803547208,-0.0103010508116825,"ASV_2151","Eukaryota","unknown","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"2152","ASV_2150",-0.00233603011126589,0.00476099565626317,-0.000414316780376793,"ASV_2150","Eukaryota","unknown","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","s_"
"2153","ASV_2154",0.00383845267931531,0.00308092916246757,-0.00118434274990726,"ASV_2154","Eukaryota","unknown","Labyrinthulomycetes","unknown","Thraustochytriaceae","Oblongichytrium","unassigned"
"2154","ASV_2152",-0.010632753621713,0.0059721723544992,-0.00723728160976921,"ASV_2152","Eukaryota","unknown","Dinophyceae","Syndiniales","unassigned","unassigned","unassigned"
"2155","ASV_2156",0.00270749406834204,-0.00206863135609224,-0.00436210425088829,"ASV_2156","Eukaryota","unknown","unknown","unknown","unknown","unknown","uncultured marine picoeukaryote"
"2156","ASV_2155",-0.00479007084257499,-0.00209726175228658,0.000673445198160442,"ASV_2155","Eukaryota","Cercozoa","Thecofilosea","Cryomonadida","Protaspidae","Cryothecomonas","Cryothecomonas aestivalis"
"2157","ASV_2157",-0.00442089857793807,-0.00243237793681721,-0.00108075309401314,"ASV_2157","Eukaryota","unassigned","unassigned","unassigned","unassigned","g_","s_"
"2158","ASV_2158",0.000156830271193568,0.00353743681887434,-0.00720493949792616,"ASV_2158","Eukaryota","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned"
"2159","ASV_2160",0.00486704788697292,0.00135133223508718,-0.000822202170020564,"ASV_2160","Eukaryota","Cercozoa","unknown","Cercomonadida","Cercomonadidae","g_","s_"
"2160","ASV_2161",-0.00229387319180354,0.00127411108530288,-0.00200073541958598,"ASV_2161","Eukaryota","unknown","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","s_"
"2161","ASV_2162",0.00735868644589357,0.00427873947316745,-0.00135434868904436,"ASV_2162","Eukaryota","Cercozoa","unknown","unknown","unknown","Quadricilia","Quadricilia rotundata"
"2162","ASV_2159",-0.0023014979747131,-0.0114085789365913,-0.0169751054899664,"ASV_2159","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"2163","ASV_2164",0.00459819399415033,0.00263699724265177,-0.00391335958544708,"ASV_2164","Eukaryota","unknown","Dinophyceae","Gonyaulacales","unassigned","g_","s_"
"2164","ASV_2166",-0.00738154468977208,0.00283113807039132,-0.00800685647334584,"ASV_2166","Eukaryota","unknown","unknown","unknown","unknown","unknown","eukaryote clone OLI11072"
"2165","ASV_2163",-0.00436953412912784,0.00684115818914209,-0.00556035559811608,"ASV_2163","Eukaryota","unassigned","unassigned","unassigned","unassigned","unassigned","s_"
"2166","ASV_2165",0.0078852897464717,-0.003685736497341,-0.0013407925799176,"ASV_2165","Eukaryota","unknown","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"2167","ASV_2167",-0.00844697760990601,-0.00303951274360906,0.00305608844654538,"ASV_2167","Eukaryota","Annelida","Polychaeta","Aspidosiphonidormes","Aspidosiphonidae","unassigned","unassigned"
"2168","ASV_2169",0.000278522877185906,-0.00310651664835925,-0.00441543386081123,"ASV_2169","Eukaryota","unknown","Dinophyceae","unassigned","unassigned","unassigned","unassigned"
"2169","ASV_2172",0.000473057762294242,-0.00384261207799357,-0.0053171290779399,"ASV_2172","Eukaryota","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned"
"2170","ASV_2171",-0.00446754258010827,0.00964093929390957,-0.00401147454314684,"ASV_2171","Eukaryota","unknown","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"2171","ASV_2170",-0.001153206905053,0.0105551892680211,-0.00612382752042902,"ASV_2170","Eukaryota","Ciliophora","unassigned","unassigned","unassigned","unassigned","s_"
"2172","ASV_2168",0.00382421821920264,-0.00552073412548111,0.00189293282205089,"ASV_2168","Eukaryota","unknown","Dinophyceae","Peridiniales","Protoperidiniaceae","g_","s_"
"2173","ASV_2176",0.00707887054517425,0.00289552890464989,5.41581887412562e-05,"ASV_2176","Eukaryota","Ciliophora","Spirotrichea","unknown","Strombidiidae","unassigned","unassigned"
"2174","ASV_2174",-0.00228080627566388,-0.00120917095682178,0.000931481540076212,"ASV_2174","Eukaryota","unknown","unknown","Diplonemea","unknown","g_","s_"
"2175","ASV_2177",0.00222600904705562,-0.00598478481837959,-0.0124424773090904,"ASV_2177","Eukaryota","Streptophyta","Charophyceae","Charales","Characeae","g_","s_"
"2176","ASV_2173",4.02484820702724e-05,-0.00063524240977359,-0.00172617481657168,"ASV_2173","Eukaryota","unknown","Dinophyceae","Syndiniales","unassigned","unassigned","unassigned"
"2177","ASV_2175",-0.000750763759504889,0.00793502239966478,-0.00963277225102817,"ASV_2175","Eukaryota","Cercozoa","unknown","Cercomonadida","Cercomonadidae","g_","s_"
"2178","ASV_2180",-0.000115910932441068,-0.00338183257381841,-0.00429716268550495,"ASV_2180","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"2179","ASV_2183",0.000277592915126798,-0.00309023695324083,0.000466068365285959,"ASV_2183","Eukaryota","Bacillariophyta","Coscinodiscophyceae","Coscinodiscales","Coscinodiscaceae","g_","s_"
"2180","ASV_2182",0.000110753176589281,0.00730046974429815,-0.00683112235013101,"ASV_2182","Eukaryota","unknown","Dinophyceae","Gymnodiniales","Kareniaceae","Takayama","Takayama cf. pulchellum"
"2181","ASV_2181",0.00076419420953552,-0.00425916861685141,-0.00289428999382973,"ASV_2181","Eukaryota","unknown","Dinophyceae","Syndiniales","unassigned","unassigned","unassigned"
"2182","ASV_2178",0.00130905701822499,0.00295402119131267,-0.00951053428243051,"ASV_2178","Eukaryota","unknown","unknown","unknown","unknown","g_","s_"
"2183","ASV_2179",0.00569686681355702,0.00613166665595528,-0.0101417833583021,"ASV_2179","Eukaryota","unknown","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"2184","ASV_2187",0.00207275703126425,-0.00166744814811579,-0.00242934651684582,"ASV_2187","Eukaryota","unknown","unknown","unknown","unknown","g_","s_"
"2185","ASV_2184",-0.00197994656330712,-1.91553038821684e-05,-0.0105563710592875,"ASV_2184","Eukaryota","Chordata","Ascidiacea","Enterogona","Ascidiidae","g_","s_"
"2186","ASV_2186",-0.00295570510709025,-0.000104799342408753,-0.00101496766217857,"ASV_2186","Eukaryota","unknown","Dinophyceae","unassigned","unassigned","unassigned","unassigned"
"2187","ASV_2185",-0.00628904391105756,-0.00212271323260681,0.00403033804424916,"ASV_2185","Eukaryota","unknown","Polycystinea","unassigned","unassigned","unassigned","s_"
"2188","ASV_2189",0.00753755348809431,-0.00423895347003942,-0.0059040581350547,"ASV_2189","Eukaryota","unknown","unknown","unknown","unknown","g_","s_"
"2189","ASV_2191",-0.00435772428718986,0.00888775120545777,-0.00174773440191217,"ASV_2191","Eukaryota","unknown","unknown","Diplonemea","unassigned","unassigned","unassigned"
"2190","ASV_2190",-0.00371172108019616,-0.000365095801622362,-0.0128733976333107,"ASV_2190","Eukaryota","unknown","unknown","unknown","unknown","g_","s_"
"2191","ASV_2188",0.00125733931333501,0.00241461941961281,-0.00146552770834633,"ASV_2188","Eukaryota","Cercozoa","unknown","Thaumatomonadida","Thaumatomastigidae","g_","s_"
"2192","ASV_2192",-0.00465746659444289,0.0104812567383193,-0.00462477851560766,"ASV_2192","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"2193","ASV_2193",0.00283412851140834,0.00573820230199167,0.0063870631407939,"ASV_2193","Eukaryota","unknown","Dinophyceae","Peridiniales","Diplopsaliaceae","g_","s_"
"2194","ASV_2194",-0.000729219892257276,-6.2866759326408e-05,-0.0118418075398884,"ASV_2194","Eukaryota","unknown","unknown","unknown","unknown","unknown","uncultured marine picoeukaryote"
"2195","ASV_2196",-0.00519601757446142,-0.00145533104129261,0.00365303666497119,"ASV_2196","Eukaryota","Ciliophora","Oligohymenophorea","Apostomatida","unassigned","unassigned","unassigned"
"2196","ASV_2195",0.00194301689089263,-0.00184428452485237,-0.011123856369931,"ASV_2195","Eukaryota","Bacillariophyta","Coscinodiscophyceae","unassigned","unassigned","unassigned","s_"
"2197","ASV_2197",0.00137498893725484,0.00179903285254136,-0.0130906063726742,"ASV_2197","Eukaryota","Bacillariophyta","Coscinodiscophyceae","Coscinodiscales","Hemidiscaceae","Actinocyclus","Actinocyclus curvatulus"
"2198","ASV_2201",-0.00554485328283052,-3.72609652712735e-05,0.000600253927592734,"ASV_2201","Eukaryota","Ciliophora","Oligohymenophorea","Apostomatida","Foettingeriidae","unassigned","s_"
"2199","ASV_2200",-0.00136301231341916,-0.00444325650875134,-0.00376181476251354,"ASV_2200","Eukaryota","unknown","Oomycetes","unassigned","unassigned","unassigned","unassigned"
